0;0.00289297103882
1;0.00103902816772
2;0.00084114074707
3;0.000783920288086
4;0.000792026519775
5;0.000787973403931
6;0.00092601776123
7;0.000849008560181
8;0.000988006591797
9;0.00102305412292
10;0.000784158706665
11;0.000844955444336
12;0.00101900100708
13;0.000915050506592
14;0.000838994979858
15;0.000938177108765
16;0.000871896743774
17;0.00122404098511
18;0.000765800476074
19;0.000770092010498
20;0.00135397911072
21;0.00081992149353
22;0.000908136367798
23;0.00100088119507
24;0.00130605697632
25;0.00086498260498
26;0.000784158706665
27;0.00138783454895
28;0.000926971435547
29;0.00065803527832
30;0.000876188278198
31;0.000830888748169
32;0.00111389160156
33;0.00102210044861
34;0.000969886779785
35;0.000792980194092
36;0.000950813293457
37;0.00122380256653
38;0.0074520111084
39;0.00148916244507
40;0.000748157501221
41;0.000718832015991
42;0.000715970993042
43;0.000910997390747
44;0.000767946243286
45;0.000825166702271
46;0.000936031341553
47;0.000898122787476
48;0.000890016555786
49;0.000979900360107
50;0.000844955444336
51;0.000858068466187
52;0.000832080841064
53;0.000811100006104
54;0.000820875167847
55;0.000864028930664
56;0.00112199783325
57;0.00107383728027
58;0.000903129577637
59;0.000827789306641
60;0.00101900100708
61;0.000725984573364
62;0.000673055648804
63;0.000723838806152
64;0.000656843185425
65;0.000674962997437
66;0.00065803527832
67;0.000706911087036
68;0.000651836395264
69;0.00079083442688
70;0.000915050506592
71;0.00107908248901
72;0.00298094749451
73;0.000683784484863
74;0.000933885574341
75;0.00136208534241
76;0.00125002861023
77;0.000908136367798
78;0.00107216835022
79;0.00379514694214
80;0.000823974609375
81;0.000983953475952
82;0.000757932662964
83;0.000645875930786
84;0.000616073608398
85;0.000643968582153
86;0.000727891921997
87;0.000794887542725
88;0.000776052474976
89;0.00071907043457
90;0.000874042510986
91;0.000641107559204
92;0.000800132751465
93;0.000897884368896
94;0.000798940658569
95;0.000716924667358
96;0.00108504295349
97;0.00109386444092
98;0.000977039337158
99;0.000741004943848
100;0.00116181373596
101;0.00095009803772
102;0.000804901123047
103;0.00066614151001
104;0.000625133514404
105;0.000647068023682
106;0.000656843185425
107;0.000661849975586
108;0.000688076019287
109;0.000645875930786
110;0.000728130340576
111;0.000671148300171
112;0.000655174255371
113;0.000691890716553
114;0.000654935836792
115;0.000756978988647
116;0.000927925109863
117;0.000925064086914
118;0.000951051712036
119;0.00351715087891
120;0.000656843185425
121;0.00110793113708
122;0.00112509727478
123;0.0016758441925
124;0.00121998786926
125;0.00126004219055
126;0.00106692314148
127;0.00125408172607
128;0.001216173172
129;0.000993967056274
130;0.000809192657471
131;0.000982999801636
132;0.00101280212402
133;0.000777959823608
134;0.000865936279297
135;0.000858068466187
136;0.000895023345947
137;0.000886917114258
138;0.000901222229004
139;0.000895977020264
140;0.00383400917053
141;0.000833988189697
142;0.00109696388245
143;0.000815153121948
144;0.000872135162354
145;0.00084400177002
146;0.000959873199463
147;0.000842094421387
148;0.000968933105469
149;0.000993967056274
150;0.000849962234497
151;0.00095009803772
152;0.000855922698975
153;0.000845909118652
154;0.000834941864014
155;0.000759840011597
156;0.000915050506592
157;0.000892162322998
158;0.000823020935059
159;0.000972032546997
160;0.000876903533936
161;0.000874042510986
162;0.00102186203003
163;0.000971078872681
164;0.000873804092407
165;0.00101804733276
166;0.000825166702271
167;0.000948190689087
168;0.000904083251953
169;0.000959873199463
170;0.000963926315308
171;0.00089693069458
172;0.000705003738403
173;0.000894069671631
174;0.000974893569946
175;0.00084114074707
176;0.000920057296753
177;0.000845909118652
178;0.000890970230103
179;0.00349593162537
180;0.000856876373291
181;0.000875949859619
182;0.00100016593933
183;0.00374698638916
184;0.000805139541626
185;0.00092601776123
186;0.000828981399536
187;0.000789165496826
188;0.000845909118652
189;0.00079607963562
190;0.00127410888672
191;0.000951051712036
192;0.000821113586426
193;0.000813007354736
194;0.000975131988525
195;0.000908136367798
196;0.000952005386353
197;0.000847101211548
198;0.000908136367798
199;0.000923871994019
200;0.000845909118652
201;0.00104904174805
202;0.000872135162354
203;0.000839948654175
204;0.00118088722229
205;0.0010359287262
206;0.0014660358429
207;0.00103712081909
208;0.000972032546997
209;0.000918865203857
210;0.000871896743774
211;0.000965118408203
212;0.000847101211548
213;0.000845193862915
214;0.00084114074707
215;0.000756025314331
216;0.00086784362793
217;0.000982999801636
218;0.000789880752563
219;0.000903129577637
220;0.000815153121948
221;0.000850915908813
